,0,1,2,3
61,5612,nasmoe, INFP - The Idealists,"I am in love with song and I can't stop watching this video.<br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen62"" src=""//www.youtube.com/embed/uYB2Mqs24ss?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
62,5613,jncky, INTJ - The Scientists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen63"" src=""//www.youtube.com/embed/xXhqmDapC0s?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
63,5614,idane, ISFP - The Artists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen64"" src=""//www.youtube.com/embed/yyuCCd0KBNY?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
64,5615,skycloud86, INTP,"I remember being a young boy back in 1994, and I had gotten up early and was watching television downstairs. At the time I didn't know what was going on, but on the news it was showing some people lowering a flag and lifting up a more colourful one. Now I know that it was in South Africa.<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen65"" src=""//www.youtube.com/embed/VO_dkd84RaE?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
65,5616,sily, INFP," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen66"" src=""//www.youtube.com/embed/YZG47KzkiGU?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
66,5617,retypepassword, ISFP - The Artists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen67"" src=""//www.youtube.com/embed/4jALL1_KdN8?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
67,5618,heartturnedtoporcelain, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen68"" src=""//www.youtube.com/embed/DNumVU9uBgo?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
68,5619,scruffy, ENTP - The Visionaries," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen69"" src=""//www.youtube.com/embed/nM5U7tAw47o?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/> <br/>
Catchy, and awesome."
69,5620,l-empereur, INTJ - The Scientists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen70"" src=""//www.youtube.com/embed/JwTw_3oM9m4?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
70,5621,darkestblue, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen61"" src=""//www.youtube.com/embed/9hVp47f5YZg?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
71,5622,decon, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen62"" src=""//www.youtube.com/embed/YnEUfeiSKt0?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
72,5623,hiccups24-7, Unknown Personality," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen63"" src=""//www.youtube.com/embed/vx-2DMJJDIo?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
73,5624,atenza-coltheart, ENFP - The Inspirers," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen64"" src=""//www.youtube.com/embed/uZCFGso6yEA?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
74,5625,l-empereur, INTJ - The Scientists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen65"" src=""//www.youtube.com/embed/MMz-wi50ACU?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
75,5626,humilis-curator, INFJ," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen66"" src=""//www.youtube.com/embed/Yg_rf2d894k?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
76,5627,darkestblue, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen67"" src=""//www.youtube.com/embed/oieh-654TCU?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
77,5628,azura-nova, INFP - The Idealists,"Yay for Queen! Love them. <br/> <br/>
Don't know if I've posted this before but I really like the lyrics:<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen68"" src=""//www.youtube.com/embed/hAKmfO3v8ew?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
78,5629,idane, ISFP - The Artists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen69"" src=""//www.youtube.com/embed/KU72RJzysZQ?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
79,5630,kiwigrl, ENFJ,"I haven't heard this for years, but I used to love his songs when I was a teenager.  This was playing in the supermarket today and I couldn't help singing along with it.<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen70"" src=""//www.youtube.com/embed/-oaHHrNQVrg?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
I also listened to this courtesy of Nexus' profile page.  I want to listen to it in my car now, it's so relaxing.<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen71"" src=""//www.youtube.com/embed/JysJGTUASrQ?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
80,5631,frannyy, ISTJ - The Duty Fulfillers," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen0"" src=""//www.youtube.com/embed/vblNj75hUpM?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
81,5632,l-empereur, INTJ - The Scientists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen1"" src=""//www.youtube.com/embed/fZv-G7IISgs?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
82,5633,reddeath9, INTP - The Thinkers,"<a href=""http://8bc.org/music/Norrin_Radd/Spinning+%28NES+Spiral+Architect+cover%29/_/action=like"" rel=""nofollow"" target=""_blank"">Spinning (NES Spiral Architect cover) | 8bc - Online Chiptune Media Sharing</a>"
83,5634,outcode, ISFP - The Artists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen2"" src=""//www.youtube.com/embed/17jdZdVmEuk?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
84,5635,nightskygirl, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen3"" src=""//www.youtube.com/embed/FyBhIlpngf8?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
85,5636,decon, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen4"" src=""//www.youtube.com/embed/gZUu3PMtvq4?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
86,5637,hiccups24-7, Unknown Personality,"<font size=""5""><font color=""Red"">epic rating 9.9/10</font></font><br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen5"" src=""//www.youtube.com/embed/vztJWs2RItE?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
87,5638,scruffy, ENTP - The Visionaries," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen6"" src=""//www.youtube.com/embed/xSeTC08h3ec?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
It sounds so modern, but it's quite old."
88,5639,l-empereur, INTJ - The Scientists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen7"" src=""//www.youtube.com/embed/c9SN96v1Mec?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
89,5640,decon, INFJ - The Protectors," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen8"" src=""//www.youtube.com/embed/Dq_uy1qcO-k?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
I love the chorus: ""I'm on the pursuit of of happiness and I know, every that shining ain't always gold. I'll be fine, once I get it, I'll be good."""
90,5641,idane, ISFP - The Artists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen61"" src=""//www.youtube.com/embed/VJYpPind8Vs?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
91,5642,calvaire, Unknown," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>iDane</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post577041.html#post577041"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message""><a href=""http://www.youtube.com/watch?v=VJYpPind8Vs"" rel=""nofollow"" target=""_blank"">YouTube - Mary-Joe Purdy</a></div> </div> </div> </div> God I love Joe Purdy's music <br/>
good choice : )"
92,5643,darkestblue, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen62"" src=""//www.youtube.com/embed/uFZ3jZlcurM?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
93,5644,nomenclature, ISTP - The Mechanics,"Oh my god, I love rediscovering old songs.<br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen63"" src=""//www.youtube.com/embed/G89QIyvalsE?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen64"" src=""//www.youtube.com/embed/ushG2u91YUQ?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
94,5645,nasmoe, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen65"" src=""//www.youtube.com/embed/mLPPlRDOZx0?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
95,5646,heartturnedtoporcelain, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen66"" src=""//www.youtube.com/embed/PjzsnNkL-7o?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
96,5647,hiccups24-7, Unknown Personality," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen67"" src=""//www.youtube.com/embed/hhA48LRPm_I?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> <br/> <br/>
mmmmm fuzz bass"
97,5648,azura-nova, INFP - The Idealists," <div class=""bbcode_container""> <div class=""bbcode_quote""> <div class=""quote_container""> <div class=""bbcode_quote_container""></div> <div class=""bbcode_postedby""> <img alt=""Quote"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/misc/quote_icon.png"" title=""Quote""/> Originally Posted by <strong>Nasmoe</strong> <a href=""http://personalitycafe.com/book-music-movie-reviews/208-what-song-you-listening-now-post578122.html#post578122"" rel=""nofollow""><img alt=""View Post"" class=""inlineimg"" src=""http://personalitycafe.com/images/styles/PersonalityCafe/buttons/viewpost-right.png"" title=""View Post""/></a> </div> <div class=""message""><a href=""http://www.youtube.com/watch?v=mLPPlRDOZx0"" rel=""nofollow"" target=""_blank"">YouTube - Sia - You've Changed (Full-length video)</a></div> </div> </div> </div> That video is awesome :)"
98,5649,darkestblue, INFP - The Idealists," <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen68"" src=""//www.youtube.com/embed/GUsCSl_8qMc?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
99,5650,third-engine, INTJ - The Scientists,"I really hate and love listening to this song. It always reminds me of one of my best friends who died when I was 12. <br/> <br/> <iframe class=""restrain"" frameborder=""0"" height=""390"" id=""yui-gen69"" src=""//www.youtube.com/embed/RVMvART9kb8?wmode=opaque"" title=""YouTube video player"" width=""640""></iframe> "
100,5651,heartturnedtoporcelain, INFP - The Idealists,"so ... hard ... not ... to ... post ... on ... this ... thread<br/>
*clutches chest*<br/> <br/> <a href=""http://www.youtube.com/watch?v=IgJ6soX18R8"" rel=""nofollow"" target=""_blank"">YouTube - The Weakerthans - Left &amp; Leaving</a>"
101,5652,hiccups24-7, Unknown Personality,"<a href=""http://www.youtube.com/watch?v=Onm56Cj4SQw"" rel=""nofollow"" target=""_blank"">YouTube - Daniel Land &amp; The Modern Painters: Glitterball</a>"
